"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"309","27","7","1","0","0","1","0","0","0","0"
"310","27","4","1","0","0","0","0","0","0","0"
"311","27","6","1","0","0","0","0","0","0","0"
"312","27","7","1","0","0","0","0","0","0","0"
"313","27","5","1","0","0","0","0","0","0","0"
"314","27","7","3","0","0","0","0","1","0","0"
"315","27","4","1","0","0","1","0","0","0","0"
"316","27","3","1","0","0","0","0","0","0","0"
"317","27","3","2","0","0","0","0","0","0","0"
"318","27","5","0","0","0","2","0","0","0","0"
"319","27","8","2","0","0","0","0","0","1","0"
"320","27","5","1","0","0","0","0","0","0","0"
"321","27","12","1","0","0","0","0","0","0","0"
"322","27","9","1","0","0","1","0","0","0","0"
"323","27","5","3","0","0","1","0","0","0","0"
"324","27","10","1","0","0","0","0","0","0","0"
"325","27","4","1","0","0","0","0","0","0","0"
"336","27","7","0","0","0","0","0","0","0","0"
"337","27","4","2","0","0","0","0","0","0","0"
"338","27","6","1","2","0","1","0","0","1","0"
"339","27","5","1","0","0","1","0","0","0","0"
"340","27","7","3","0","0","0","0","0","0","0"
"558","28","9","1","0","0","1","0","0","0","0"
"559","28","3","1","0","0","0","0","0","0","0"
"560","28","4","1","0","0","0","0","0","0","0"
"561","28","9","2","0","0","0","0","0","0","0"
"652","28","7","0","0","0","0","0","0","0","0"
"563","28","14","3","3","0","1","0","0","0","0"
"564","28","8","2","3","0","0","0","0","0","0"
"565","28","2","1","0","0","0","0","0","0","0"
"573","28","3","1","0","0","0","0","0","0","0"
"574","28","7","2","2","0","0","0","1","0","0"
"575","28","4","2","0","0","0","0","1","0","0"
"576","28","7","2","0","0","0","0","0","0","0"
"577","28","10","3","1","0","0","0","1","0","0"
"578","28","6","1","1","0","0","0","0","1","1"
"579","28","7","0","0","0","0","0","0","0","0"
"580","28","7","4","0","0","0","0","0","0","0"
"581","28","7","1","0","0","0","0","1","0","0"
"582","28","11","5","2","0","2","0","0","0","0"
"583","28","12","3","1","0","3","0","0","0","0"
"584","28","6","3","0","0","0","0","0","0","0"
"630","29","6","1","0","1","1","0","1","0","0"
"631","29","5","2","0","0","1","0","0","0","0"
"632","29","4","2","0","0","0","0","0","0","0"
"633","29","4","2","0","0","0","0","0","0","0"
"634","29","7","2","0","0","0","0","0","0","0"
"635","29","7","0","0","0","0","0","0","0","0"
"636","29","5","2","0","0","0","0","0","0","0"
"637","29","4","0","0","0","0","0","0","0","0"
"638","29","6","2","2","0","0","0","0","0","0"
"639","29","2","0","0","0","0","0","0","0","0"
"640","29","7","3","0","0","0","0","0","0","0"
"641","29","3","1","1","0","0","0","0","0","0"
"642","29","9","3","1","0","1","0","0","0","0"
"643","29","7","2","0","0","2","0","1","0","0"
"644","29","5","2","1","0","0","0","0","0","0"
"645","29","2","0","0","0","2","0","0","0","0"
"646","29","3","1","1","0","0","0","0","1","1"
"647","29","6","3","0","0","0","0","0","0","0"
"648","29","8","3","2","0","0","0","0","0","0"
"649","29","5","0","0","0","2","0","0","0","0"
"650","29","5","2","1","0","0","0","0","0","0"
"651","29","5","2","0","0","2","0","0","0","0"
"364","30","7","1","2","0","0","0","0","0","0"
"538","30","13","4","1","0","0","0","0","0","0"
"539","30","13","4","1","0","1","0","1","0","0"
"540","30","5","3","0","0","0","0","1","0","0"
"541","30","8","1","1","0","0","0","0","0","0"
"542","30","5","0","0","0","0","0","0","0","0"
"543","30","13","0","3","0","0","0","0","0","0"
"544","30","4","1","0","0","0","0","0","0","0"
"545","30","11","2","0","0","1","0","0","0","0"
"546","30","5","2","0","0","3","0","0","0","0"
"547","30","12","1","3","0","0","0","0","0","0"
"548","30","9","1","2","0","2","0","0","0","0"
"549","30","6","4","0","0","0","0","1","0","0"
"550","30","4","0","0","0","0","0","0","0","0"
"551","30","13","1","2","0","2","0","0","0","0"
"552","30","9","2","1","0","0","0","0","0","0"
"553","30","6","3","0","0","0","0","0","0","0"
"554","30","4","2","0","0","0","0","0","0","0"
"555","30","3","1","0","0","0","0","0","0","0"
"556","30","4","2","0","0","0","0","0","0","0"
"557","30","5","2","0","0","0","0","0","0","0"
"401","31","10","2","0","0","0","0","0","0","0"
"402","31","4","1","1","0","0","0","0","1","0"
"403","31","5","1","0","0","0","0","1","0","0"
"404","31","14","2","2","2","0","0","0","0","0"
"405","31","5","2","0","0","0","0","0","0","0"
"406","31","6","3","0","0","0","0","0","0","0"
"407","31","6","2","0","0","0","0","0","0","0"
"408","31","6","2","0","0","1","0","1","0","0"
"409","31","8","1","0","0","0","0","0","0","0"
"410","31","7","2","1","0","0","0","1","0","0"
"411","31","8","1","0","0","0","0","0","0","0"
"412","31","9","1","0","0","0","0","0","0","0"
"413","31","7","3","0","0","0","0","0","0","0"
"414","31","3","1","0","0","0","0","0","0","0"
"415","31","6","2","0","0","2","2","0","0","0"
"416","31","11","1","2","0","0","0","0","0","0"
"417","31","3","1","0","0","1","0","0","0","0"
"418","31","8","2","2","0","0","0","0","0","0"
"419","31","7","1","1","0","0","0","0","0","0"
"420","31","5","2","0","0","0","0","0","0","0"
