"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"5","13","8","3","0","0","0","0","0","0","0"
"6","13","4","2","0","0","0","0","0","0","0"
"10","4","4","2","0","0","0","0","0","0","0"
"9","11","6","1","0","0","0","0","0","0","0"
"2","11","3","1","0","0","0","0","0","0","0"
"8","11","4","1","0","0","0","0","0","0","0"
"15","11","3","1","0","0","0","0","0","0","0"
"5","11","7","2","0","0","0","0","0","0","0"
"12","11","10","3","0","0","0","0","0","1","0"
"14","11","3","1","0","0","0","0","0","0","0"
"3","11","4","2","0","0","0","0","0","0","0"
"13","13","6","0","0","0","0","0","0","0","0"
"15","11","6","0","0","0","0","0","0","0","0"
"2","13","9","3","0","0","0","0","0","0","0"
"10","13","4","1","0","0","0","0","0","0","0"
