"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"486","4","3","1","0","0","0","0","0","0","0"
"487","4","5","2","0","0","0","0","0","0","0"
"488","4","5","2","0","0","0","0","0","1","0"
"489","4","9","3","0","0","0","0","0","0","0"
"490","4","7","2","0","0","0","0","0","0","0"
"491","4","7","2","0","0","0","0","0","1","0"
"492","4","10","3","0","0","0","0","0","0","0"
"493","4","3","1","0","0","0","0","0","0","0"
"494","4","5","3","0","0","0","0","0","0","0"
"495","23","4","1","0","0","0","0","0","0","0"
"496","23","10","0","2","0","0","0","0","0","0"
"497","23","12","3","1","0","0","0","0","0","0"
"498","23","4","0","0","0","0","0","0","0","0"
"499","23","2","0","0","0","2","0","0","0","0"
"500","23","7","1","0","0","0","0","0","0","0"
"501","23","7","3","0","0","0","0","0","0","0"
"502","23","6","1","2","0","0","0","0","0","0"
"503","23","6","1","2","0","0","0","0","0","0"
"504","23","11","3","0","0","0","0","0","0","0"
"505","23","6","3","0","0","0","0","0","0","0"
"506","23","4","1","0","0","0","0","0","0","0"
"507","23","4","0","0","0","0","0","0","0","0"
"508","23","4","1","1","0","0","0","0","0","0"
"509","23","4","1","1","0","2","0","0","0","0"
"510","23","6","2","0","0","0","0","0","0","0"
"511","23","9","2","0","0","1","0","0","0","0"
"512","23","3","1","0","0","0","0","0","0","0"
"513","30","3","0","0","0","0","0","0","0","0"
"514","30","10","0","0","0","0","0","0","0","0"
"515","30","4","0","0","0","0","0","0","0","0"
"516","30","7","0","0","0","0","0","0","0","0"
"517","30","5","1","0","0","0","0","0","0","0"
"518","30","10","2","0","0","0","0","0","0","0"
"519","30","3","1","0","0","0","0","0","0","0"
"520","30","8","1","0","0","0","0","0","0","0"
"521","30","5","1","0","0","0","0","0","0","0"
"522","30","6","0","0","0","0","0","0","0","0"
"523","30","5","3","0","0","0","0","0","0","0"
"524","30","4","2","0","0","0","0","0","0","0"
"525","30","7","2","0","0","0","0","0","0","0"
"526","30","7","2","0","0","0","0","0","0","0"
"527","30","5","1","0","0","0","0","0","0","0"
"528","30","3","1","0","0","0","0","0","0","0"
"529","30","5","0","0","0","0","0","0","0","0"
"530","30","9","3","0","0","0","0","0","0","0"
"531","7","4","2","0","0","0","0","0","0","0"
"532","7","5","2","0","0","0","0","0","0","0"
"533","7","10","3","0","0","0","0","0","0","0"
"534","7","5","2","0","0","0","0","0","0","0"
"535","7","4","2","0","0","0","0","0","0","0"
"536","7","5","3","0","0","0","0","0","0","0"
"537","7","4","0","0","0","0","0","0","0","0"
"537","7","4","2","0","0","0","0","0","0","0"
"539","7","6","3","0","0","0","0","0","0","0"
"540","7","10","1","0","0","0","0","0","0","0"
"541","7","2","0","0","0","0","0","0","0","0"
"542","7","5","2","0","0","0","0","0","0","0"
"543","7","3","1","0","0","0","0","0","0","0"
"544","7","4","2","0","0","0","0","0","0","0"
"545","7","6","2","0","0","0","0","0","0","0"
"546","7","4","3","0","0","0","0","0","0","0"
"547","7","7","1","0","0","0","0","0","0","0"
"548","7","10","3","0","0","0","0","0","0","0"
